origin_zone,origin_zone_name,origin_prefecture_code,destination_zone,destination_zone_name,destination_prefecture_code,estimated_movements_per_weekday,rounded_movements_per_weekday,source,year,coverage,zone_level,value_status,business_private_movements,return_home_movements,return_allocation_fraction,unknown_purpose_omitted
mlit207:121,千葉,12,mlit207:16,名士,01,5,5,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:161,富山,16,112,112,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:162,高岡,16,66,66,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:163,新川,16,26,26,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:164,砺波,16,18,18,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:17,富良野,01,1,1,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:171,加賀,17,217,217,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:172,能登中部,17,4,4,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:173,能登北部,17,4,4,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:181,嶺北,18,34,34,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:182,南越,18,23,23,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:183,嶺南,18,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:121,千葉,12,mlit207:191,国中,19,294,294,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:192,郡内,19,316,316,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:193,峡北,19,51,51,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:201,長野,20,182,182,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:202,松本,20,265,265,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:203,上田,20,334,334,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:204,飯田,20,16,16,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:205,諏訪・伊那,20,80,80,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:21,青森,02,51,51,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:211,岐阜,21,22,22,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:212,大垣,21,14,14,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:213,東濃,21,6,6,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:214,可茂,21,13,13,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:215,飛騨,21,39,39,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:22,南部,02,63,63,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:221,中部,22,200,200,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:222,西部,22,120,120,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:223,東部,22,723,723,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:23,津軽,02,47,47,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:231,名古屋,23,218,218,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:232,東三河,23,160,160,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:233,豊田,23,461,461,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:24,下北,02,26,26,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:241,中南勢,24,33,33,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:242,北勢,24,26,26,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:243,伊勢志摩,24,84,84,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:244,伊賀,24,1,1,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:245,東紀州,24,8,8,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:251,南部,25,34,34,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:252,東北部,25,4,4,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:253,中部,25,16,16,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:261,京都,26,392,392,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:262,宇治,26,39,39,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:263,北部,26,5,5,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:264,亀岡,26,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:121,千葉,12,mlit207:265,南部,26,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:121,千葉,12,mlit207:271,大阪,27,359,359,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:272,堺,27,75,75,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:273,東大阪,27,105,105,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:274,豊中,27,136,136,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:281,神戸,28,188,188,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:282,尼崎,28,114,114,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:283,播磨,28,77,77,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:284,但馬,28,,,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,unreported_blank,,,,
mlit207:121,千葉,12,mlit207:285,淡路,28,5,5,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
mlit207:121,千葉,12,mlit207:286,丹波,28,3,3,2015 National Survey of Net Passenger Flow,2015,national trunk survey scope; metropolitan group and same-prefecture movements excluded,207-life-area,published_estimate,,,,
